file_path,class
../data/UrbanSoundDatabase/jackhammer\131918-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-3.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-7.wav,0
../data/UrbanSoundDatabase/jackhammer\131918-7-0-8.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-3.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-7.wav,0
../data/UrbanSoundDatabase/jackhammer\132016-7-0-8.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-10.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-11.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-12.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-3.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-7.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-8.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-0-9.wav,0
../data/UrbanSoundDatabase/jackhammer\132021-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\14772-7-9-0.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-2-1.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-2-2.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-1.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-10.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-2.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-3.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-4.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-5.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-6.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-7.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-8.wav,0
../data/UrbanSoundDatabase/jackhammer\148463-7-3-9.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-10-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-11-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\156893-7-9-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-10-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-10-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-10-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-10-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-5.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-6.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-11-7.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-12-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-12-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-12-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-12-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-12-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-13-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-13-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-13-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-13-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-13-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-14-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-14-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-14-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-15-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-15-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-15-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-15-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-15-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-16-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-16-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-17-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-17-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-17-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-17-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-17-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-7-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-4.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-5.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-6.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-8-7.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-9-0.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-9-1.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-9-2.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-9-3.wav,0
../data/UrbanSoundDatabase/jackhammer\162134-7-9-4.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-10-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-10-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-11-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-12-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-12-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-13-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-14-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-15-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-15-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-16-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-17-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-17-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-2-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-4-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-4-2.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-5-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-6-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-8-1.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-8-2.wav,0
../data/UrbanSoundDatabase/jackhammer\165039-7-9-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165774-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165775-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\165775-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-3.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-7.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-8.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-0-9.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-3-1.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-1.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-10.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-11.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-2.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-3.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-4.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-5.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-6.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-7.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-8.wav,0
../data/UrbanSoundDatabase/jackhammer\169098-7-4-9.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-10-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-11-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-12-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-13-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-14-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-15-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-16-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-17-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-18-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-19-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-20-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-21-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-22-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-23-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-24-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-25-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-26-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-27-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-28-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-29-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-8-0.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-8-1.wav,0
../data/UrbanSoundDatabase/jackhammer\171305-7-9-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\174276-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-10.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-11.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-12.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-13.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-14.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-15.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-16.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-17.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-18.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-19.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-20.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-21.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-22.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-23.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-24.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-25.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-26.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-27.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-28.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-29.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-3.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-30.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-31.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-7.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-8.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-0-9.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-1.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-10.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-2.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-3.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-4.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-5.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-6.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-7.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-8.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-1-9.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\177537-7-2-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-10.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-2.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-3.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-4.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-5.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-6.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-7.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-8.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-1-9.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-2-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-2-2.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-10.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-11.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-12.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-2.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-3.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-4.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-5.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-6.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-7.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-8.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-3-9.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-4-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-5-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-6-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178260-7-7-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-1.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-2.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-3.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-4.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-5.wav,0
../data/UrbanSoundDatabase/jackhammer\178261-7-3-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-0.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-1.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-2.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-4.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-5.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-0-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-0.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-1.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-10.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-11.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-12.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-13.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-14.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-15.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-2.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-3.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-4.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-5.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-7.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-8.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-1-9.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-0.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-1.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-10.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-2.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-3.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-4.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-5.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-7.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-8.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-2-9.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-0.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-1.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-10.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-11.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-12.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-13.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-14.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-15.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-17.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-18.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-19.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-2.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-20.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-21.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-22.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-23.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-24.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-26.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-27.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-28.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-29.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-3.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-30.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-31.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-32.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-33.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-4.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-5.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-7.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-8.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-3-9.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-0.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-10.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-11.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-12.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-13.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-14.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-2.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-3.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-4.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-5.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-6.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-7.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-8.wav,0
../data/UrbanSoundDatabase/jackhammer\180937-7-4-9.wav,0
../data/UrbanSoundDatabase/jackhammer\187920-7-0-0.wav,0
